ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
25510,26580,1.000000000,1.000000000,1.000000000,1.000000000
25511,26580,1.000000000,1.000000000,1.000000000,1.000000000
25512,26580,1.000000000,1.000000000,1.000000000,1.000000000
25514,26580,1.000000000,1.000000000,1.000000000,1.000000000
25515,38580,1.000000000,1.000000000,1.000000000,1.000000000
25517,26580,1.000000000,1.000000000,1.000000000,1.000000000
25520,38580,0.986431479,1.000000000,1.000000000,0.986541050
25520,26580,0.013568521,0.000000000,0.000000000,0.013458950
25521,26580,1.000000000,1.000000000,0.000000000,1.000000000
25523,26580,1.000000000,1.000000000,1.000000000,1.000000000
25524,30880,0.002654532,0.000000000,0.000000000,0.002615845
25524,26580,0.997345468,1.000000000,1.000000000,0.997384155
25526,26580,0.990390258,0.995283019,1.000000000,0.990876157
25526,16620,0.009609742,0.004716981,0.000000000,0.009123843
25529,16620,1.000000000,1.000000000,1.000000000,1.000000000
25530,26580,1.000000000,1.000000000,1.000000000,1.000000000
25534,26580,1.000000000,1.000000000,0.000000000,1.000000000
25535,26580,1.000000000,1.000000000,1.000000000,1.000000000
25537,26580,1.000000000,1.000000000,1.000000000,1.000000000
25540,26580,1.000000000,1.000000000,0.000000000,1.000000000
25541,38580,0.024984888,0.009049774,0.012658228,0.024130724
25541,26580,0.975015112,0.990950226,0.987341772,0.975869276
25544,26580,1.000000000,0.000000000,1.000000000,1.000000000
25545,26580,1.000000000,1.000000000,1.000000000,1.000000000
25547,30880,1.000000000,1.000000000,0.000000000,1.000000000
25550,38580,1.000000000,1.000000000,1.000000000,1.000000000
25555,26580,1.000000000,1.000000000,0.000000000,1.000000000
25557,26580,1.000000000,1.000000000,0.000000000,1.000000000
25559,26580,1.000000000,1.000000000,1.000000000,1.000000000
25560,26580,1.000000000,1.000000000,1.000000000,1.000000000
25562,26580,0.000000000,0.000000000,1.000000000,1.000000000
25564,26580,1.000000000,1.000000000,1.000000000,1.000000000
25565,26580,1.000000000,1.000000000,1.000000000,1.000000000
25567,26580,1.000000000,1.000000000,0.000000000,1.000000000
25569,26580,0.000000000,0.000000000,1.000000000,1.000000000
25570,26580,1.000000000,1.000000000,1.000000000,1.000000000
25571,26580,1.000000000,1.000000000,1.000000000,1.000000000
25573,26580,1.000000000,1.000000000,1.000000000,1.000000000
25601,30880,1.000000000,1.000000000,1.000000000,1.000000000
25606,30880,0.000000000,1.000000000,0.000000000,1.000000000
25607,30880,1.000000000,1.000000000,0.000000000,1.000000000
25608,99999,1.000000000,1.000000000,0.000000000,1.000000000
25611,30880,0.000000000,1.000000000,0.000000000,1.000000000
25612,30880,1.000000000,0.000000000,1.000000000,1.000000000
25614,30880,1.000000000,1.000000000,1.000000000,1.000000000
25617,30880,0.419580420,1.000000000,0.000000000,0.423611111
25617,99999,0.580419580,0.000000000,0.000000000,0.576388889
25621,99999,1.000000000,1.000000000,1.000000000,1.000000000
25624,30880,0.000000000,1.000000000,0.000000000,1.000000000
25625,30880,1.000000000,1.000000000,1.000000000,1.000000000
25628,30880,0.000000000,1.000000000,0.000000000,1.000000000
25630,30880,0.000000000,1.000000000,0.000000000,1.000000000
25632,30880,1.000000000,1.000000000,0.000000000,1.000000000
25634,30880,0.000000000,1.000000000,0.000000000,1.000000000
25635,30880,1.000000000,1.000000000,1.000000000,1.000000000
25637,30880,1.000000000,1.000000000,1.000000000,1.000000000
25638,30880,1.000000000,0.000000000,1.000000000,1.000000000
25639,30880,1.000000000,1.000000000,0.000000000,1.000000000
25644,30880,0.000000000,1.000000000,0.000000000,1.000000000
25646,30880,1.000000000,1.000000000,1.000000000,1.000000000
25647,30880,1.000000000,1.000000000,1.000000000,1.000000000
25649,30880,0.000000000,1.000000000,0.000000000,1.000000000
25650,99999,1.000000000,1.000000000,0.000000000,1.000000000
25651,99999,1.000000000,1.000000000,0.000000000,1.000000000
25652,30880,0.000000000,1.000000000,0.000000000,1.000000000
25653,30880,0.000000000,1.000000000,0.000000000,1.000000000
25654,30880,1.000000000,1.000000000,1.000000000,1.000000000
25661,99999,1.000000000,1.000000000,1.000000000,1.000000000
25666,99999,1.000000000,1.000000000,0.000000000,1.000000000
25667,99999,0.000000000,1.000000000,0.000000000,1.000000000
25669,26580,1.000000000,1.000000000,0.000000000,1.000000000
25670,99999,0.999563509,1.000000000,1.000000000,0.999575191
25670,30880,0.000436491,0.000000000,0.000000000,0.000424809
25671,99999,1.000000000,1.000000000,0.000000000,1.000000000
25672,99999,1.000000000,1.000000000,0.000000000,1.000000000
25674,26580,0.986570248,1.000000000,1.000000000,0.986652977
25674,99999,0.013429752,0.000000000,0.000000000,0.013347023
25676,99999,1.000000000,1.000000000,1.000000000,1.000000000
25678,99999,1.000000000,1.000000000,0.000000000,1.000000000
25685,99999,0.000000000,1.000000000,0.000000000,1.000000000
25686,99999,0.000000000,1.000000000,0.000000000,1.000000000
25688,99999,0.000000000,1.000000000,0.000000000,1.000000000
25690,99999,0.000000000,1.000000000,0.000000000,1.000000000
25691,99999,0.000000000,1.000000000,0.000000000,1.000000000
25692,99999,0.000000000,0.000000000,1.000000000,1.000000000
25696,99999,0.000000000,1.000000000,0.000000000,1.000000000
25699,26580,1.000000000,1.000000000,0.000000000,1.000000000
25701,26580,1.000000000,1.000000000,1.000000000,1.000000000
25702,26580,1.000000000,1.000000000,1.000000000,1.000000000
25703,26580,1.000000000,1.000000000,1.000000000,1.000000000
25704,26580,1.000000000,1.000000000,1.000000000,1.000000000
25705,26580,1.000000000,1.000000000,1.000000000,1.000000000
25706,26580,1.000000000,1.000000000,1.000000000,1.000000000
25707,26580,1.000000000,1.000000000,1.000000000,1.000000000
25708,26580,1.000000000,1.000000000,1.000000000,1.000000000
25709,26580,1.000000000,1.000000000,1.000000000,1.000000000
25710,26580,1.000000000,1.000000000,1.000000000,1.000000000
25711,26580,1.000000000,1.000000000,1.000000000,1.000000000
25712,26580,1.000000000,1.000000000,1.000000000,1.000000000
25713,26580,1.000000000,1.000000000,1.000000000,1.000000000
25714,26580,1.000000000,1.000000000,1.000000000,1.000000000
25715,26580,1.000000000,1.000000000,1.000000000,1.000000000
25716,26580,1.000000000,1.000000000,1.000000000,1.000000000
25717,26580,1.000000000,1.000000000,1.000000000,1.000000000
25718,26580,1.000000000,1.000000000,1.000000000,1.000000000
25719,26580,1.000000000,1.000000000,1.000000000,1.000000000
25720,26580,1.000000000,1.000000000,1.000000000,1.000000000
25721,26580,1.000000000,1.000000000,1.000000000,1.000000000
25722,26580,1.000000000,1.000000000,1.000000000,1.000000000
25723,26580,1.000000000,1.000000000,1.000000000,1.000000000
25724,26580,1.000000000,1.000000000,1.000000000,1.000000000
25725,26580,1.000000000,1.000000000,1.000000000,1.000000000
25726,26580,1.000000000,1.000000000,1.000000000,1.000000000
25727,26580,1.000000000,1.000000000,1.000000000,1.000000000
25728,26580,1.000000000,1.000000000,1.000000000,1.000000000
25729,26580,1.000000000,1.000000000,1.000000000,1.000000000
25755,26580,0.000000000,0.000000000,1.000000000,1.000000000
25772,26580,1.000000000,1.000000000,1.000000000,1.000000000
25773,26580,1.000000000,1.000000000,1.000000000,1.000000000
25774,26580,1.000000000,1.000000000,1.000000000,1.000000000
25775,26580,1.000000000,1.000000000,1.000000000,1.000000000
25776,26580,1.000000000,1.000000000,1.000000000,1.000000000
25777,26580,1.000000000,1.000000000,1.000000000,1.000000000
25778,26580,1.000000000,1.000000000,1.000000000,1.000000000
25779,26580,1.000000000,1.000000000,1.000000000,1.000000000
25801,13220,1.000000000,1.000000000,1.000000000,1.000000000
25802,13220,1.000000000,1.000000000,1.000000000,1.000000000
25810,99999,0.000000000,1.000000000,0.000000000,1.000000000
25811,99999,0.013888889,0.000000000,0.000000000,0.013698630
25811,13220,0.986111111,0.000000000,1.000000000,0.986301370
25812,13220,1.000000000,1.000000000,1.000000000,1.000000000
25813,13220,1.000000000,1.000000000,1.000000000,1.000000000
25817,13220,1.000000000,0.000000000,1.000000000,1.000000000
25818,13220,1.000000000,1.000000000,1.000000000,1.000000000
25820,14140,1.000000000,1.000000000,1.000000000,1.000000000
25823,13220,1.000000000,1.000000000,1.000000000,1.000000000
25825,99999,0.006389776,0.000000000,0.000000000,0.006102212
25825,13220,0.993610224,1.000000000,1.000000000,0.993897788
25826,99999,0.000000000,1.000000000,0.000000000,1.000000000
25827,13220,1.000000000,1.000000000,1.000000000,1.000000000
25831,13220,1.000000000,1.000000000,0.000000000,1.000000000
25832,13220,1.000000000,1.000000000,1.000000000,1.000000000
25836,13220,1.000000000,0.000000000,1.000000000,1.000000000
25837,13220,1.000000000,1.000000000,0.000000000,1.000000000
25839,13220,1.000000000,1.000000000,1.000000000,1.000000000
25840,13220,1.000000000,1.000000000,1.000000000,1.000000000
25841,14140,1.000000000,1.000000000,1.000000000,1.000000000
25843,13220,1.000000000,1.000000000,1.000000000,1.000000000
25844,13220,1.000000000,1.000000000,1.000000000,1.000000000
25845,99999,1.000000000,1.000000000,0.000000000,1.000000000
25846,13220,1.000000000,1.000000000,1.000000000,1.000000000
25848,99999,1.000000000,1.000000000,0.000000000,1.000000000
25849,13220,1.000000000,0.000000000,1.000000000,1.000000000
25851,13220,0.000000000,0.000000000,1.000000000,1.000000000
25853,13220,0.000000000,0.000000000,1.000000000,1.000000000
25854,13220,1.000000000,1.000000000,0.000000000,1.000000000
25855,13220,0.000000000,1.000000000,0.000000000,1.000000000
25857,13220,1.000000000,0.000000000,1.000000000,1.000000000
25860,13220,0.000000000,1.000000000,0.000000000,1.000000000
25862,13220,1.000000000,1.000000000,0.000000000,1.000000000
25864,13220,1.000000000,0.000000000,1.000000000,1.000000000
25865,13220,1.000000000,1.000000000,1.000000000,1.000000000
25866,13220,0.000000000,1.000000000,0.000000000,1.000000000
25868,13220,1.000000000,1.000000000,0.000000000,1.000000000
25870,99999,1.000000000,1.000000000,1.000000000,1.000000000
25871,13220,0.000000000,0.000000000,1.000000000,1.000000000
25873,13220,1.000000000,1.000000000,1.000000000,1.000000000
25875,99999,0.000000000,1.000000000,0.000000000,1.000000000
25876,99999,1.000000000,0.000000000,1.000000000,1.000000000
25878,13220,1.000000000,0.000000000,1.000000000,1.000000000
25879,13220,0.000000000,1.000000000,0.000000000,1.000000000
25880,13220,1.000000000,1.000000000,1.000000000,1.000000000
25882,99999,1.000000000,1.000000000,1.000000000,1.000000000
25888,13220,0.000000000,1.000000000,0.000000000,1.000000000
25901,13220,1.000000000,1.000000000,1.000000000,1.000000000
25902,13220,0.551181102,0.000000000,1.000000000,0.554687500
25902,14140,0.448818898,0.000000000,0.000000000,0.445312500
25904,13220,1.000000000,0.000000000,1.000000000,1.000000000
25906,13220,0.000000000,0.000000000,1.000000000,1.000000000
25907,13220,0.000000000,1.000000000,0.000000000,1.000000000
25908,13220,1.000000000,0.000000000,1.000000000,1.000000000
25909,13220,1.000000000,1.000000000,1.000000000,1.000000000
25911,13220,0.000000000,0.000000000,1.000000000,1.000000000
25913,99999,1.000000000,1.000000000,0.000000000,1.000000000
25915,13220,1.000000000,1.000000000,1.000000000,1.000000000
25916,99999,0.000000000,1.000000000,0.000000000,1.000000000
25917,13220,1.000000000,1.000000000,1.000000000,1.000000000
25918,13220,0.997538678,1.000000000,1.000000000,0.997633536
25918,99999,0.002461322,0.000000000,0.000000000,0.002366464
25919,13220,0.000000000,0.000000000,1.000000000,1.000000000
25920,13220,1.000000000,0.000000000,1.000000000,1.000000000
25921,13220,0.000000000,1.000000000,1.000000000,1.000000000
25922,14140,1.000000000,0.000000000,1.000000000,1.000000000
25927,13220,0.000000000,0.000000000,1.000000000,1.000000000
25928,99999,1.000000000,1.000000000,0.000000000,1.000000000
25932,13220,1.000000000,0.000000000,1.000000000,1.000000000
25936,13220,1.000000000,1.000000000,1.000000000,1.000000000
25938,13220,1.000000000,1.000000000,0.000000000,1.000000000
25942,13220,0.000000000,1.000000000,0.000000000,1.000000000
25943,99999,0.000000000,1.000000000,0.000000000,1.000000000
25951,99999,0.984888114,1.000000000,1.000000000,0.986232460
25951,13220,0.015111886,0.000000000,0.000000000,0.013767540
25958,99999,1.000000000,1.000000000,1.000000000,1.000000000
25962,13220,0.132450331,0.010600707,0.000000000,0.119924201
25962,99999,0.867549669,0.989399293,1.000000000,0.880075799
25966,99999,0.000000000,1.000000000,0.000000000,1.000000000
25969,99999,0.994186047,1.000000000,1.000000000,0.994230769
25969,13220,0.005813953,0.000000000,0.000000000,0.005769231
25971,14140,1.000000000,1.000000000,1.000000000,1.000000000
25972,99999,0.000000000,0.000000000,1.000000000,1.000000000
25976,99999,0.228607918,0.250000000,0.000000000,0.229036295
25976,13220,0.771392082,0.750000000,0.000000000,0.770963705
25977,99999,1.000000000,1.000000000,0.000000000,1.000000000
25978,99999,1.000000000,1.000000000,0.000000000,1.000000000
25979,99999,1.000000000,1.000000000,1.000000000,1.000000000
25981,99999,1.000000000,1.000000000,0.000000000,1.000000000
25984,99999,1.000000000,1.000000000,1.000000000,1.000000000
25985,99999,1.000000000,1.000000000,0.000000000,1.000000000
25986,99999,0.000000000,1.000000000,0.000000000,1.000000000
25989,13220,1.000000000,1.000000000,1.000000000,1.000000000
26003,48260,0.000083651,0.000000000,0.000000000,0.000072543
26003,48540,0.999916349,1.000000000,1.000000000,0.999927457
26030,48260,0.000000000,0.000000000,1.000000000,1.000000000
26031,48540,1.000000000,1.000000000,1.000000000,1.000000000
26032,48260,0.970760234,1.000000000,1.000000000,0.971428571
26032,48540,0.029239766,0.000000000,0.000000000,0.028571429
26033,48540,1.000000000,1.000000000,1.000000000,1.000000000
26034,48260,1.000000000,1.000000000,1.000000000,1.000000000
26035,48260,1.000000000,1.000000000,1.000000000,1.000000000
26036,48540,1.000000000,1.000000000,1.000000000,1.000000000
26037,48260,1.000000000,1.000000000,1.000000000,1.000000000
26038,48540,1.000000000,1.000000000,1.000000000,1.000000000
26039,48540,1.000000000,1.000000000,1.000000000,1.000000000
26040,48540,1.000000000,1.000000000,1.000000000,1.000000000
26041,48540,1.000000000,1.000000000,1.000000000,1.000000000
26047,48260,1.000000000,1.000000000,1.000000000,1.000000000
26050,48260,1.000000000,1.000000000,1.000000000,1.000000000
26055,48540,0.260707635,0.266666667,0.000000000,0.259421560
26055,99999,0.739292365,0.733333333,1.000000000,0.740578440
26056,48260,0.000000000,0.000000000,1.000000000,1.000000000
26058,48260,0.000000000,0.000000000,1.000000000,1.000000000
26059,48540,1.000000000,1.000000000,1.000000000,1.000000000
26060,48540,1.000000000,1.000000000,1.000000000,1.000000000
26062,48260,1.000000000,1.000000000,1.000000000,1.000000000
26070,48540,0.001150748,0.000000000,0.000000000,0.001042535
26070,48260,0.998849252,1.000000000,1.000000000,0.998957465
26074,48540,1.000000000,1.000000000,1.000000000,1.000000000
26075,48260,0.000000000,0.000000000,1.000000000,1.000000000
26101,37620,1.000000000,1.000000000,1.000000000,1.000000000
26102,37620,1.000000000,1.000000000,1.000000000,1.000000000
26103,37620,1.000000000,1.000000000,1.000000000,1.000000000
26104,37620,1.000000000,1.000000000,1.000000000,1.000000000
26105,37620,1.000000000,1.000000000,1.000000000,1.000000000
26106,37620,0.000000000,1.000000000,0.000000000,1.000000000
26120,37620,0.000000000,1.000000000,0.000000000,1.000000000
26121,37620,0.000000000,0.000000000,1.000000000,1.000000000
26133,37620,1.000000000,1.000000000,1.000000000,1.000000000
26134,99999,1.000000000,1.000000000,1.000000000,1.000000000
26136,99999,1.000000000,1.000000000,0.000000000,1.000000000
26137,99999,1.000000000,1.000000000,0.000000000,1.000000000
26138,99999,0.264705882,0.000000000,0.000000000,0.260869565
26138,37620,0.735294118,1.000000000,1.000000000,0.739130435
26141,37620,0.720930233,1.000000000,1.000000000,0.724137931
26141,99999,0.279069767,0.000000000,0.000000000,0.275862069
26142,37620,1.000000000,1.000000000,1.000000000,1.000000000
26143,37620,0.985624770,0.850000000,1.000000000,0.984649123
26143,99999,0.014375230,0.150000000,0.000000000,0.015350877
26146,99999,1.000000000,1.000000000,1.000000000,1.000000000
26147,99999,1.000000000,1.000000000,1.000000000,1.000000000
26148,99999,1.000000000,1.000000000,0.000000000,1.000000000
26149,99999,1.000000000,1.000000000,1.000000000,1.000000000
26150,37620,1.000000000,1.000000000,1.000000000,1.000000000
26151,99999,1.000000000,1.000000000,0.000000000,1.000000000
26152,37620,1.000000000,1.000000000,1.000000000,1.000000000
26155,99999,1.000000000,1.000000000,1.000000000,1.000000000
26159,99999,1.000000000,1.000000000,1.000000000,1.000000000
26160,37620,1.000000000,1.000000000,0.000000000,1.000000000
26161,99999,1.000000000,1.000000000,1.000000000,1.000000000
26162,99999,1.000000000,0.000000000,1.000000000,1.000000000
26164,99999,0.992347826,1.000000000,1.000000000,0.992937400
26164,37620,0.007652174,0.000000000,0.000000000,0.007062600
26167,99999,1.000000000,1.000000000,1.000000000,1.000000000
26169,37620,1.000000000,1.000000000,1.000000000,1.000000000
26170,99999,1.000000000,1.000000000,1.000000000,1.000000000
26175,99999,1.000000000,1.000000000,1.000000000,1.000000000
26178,99999,1.000000000,1.000000000,0.000000000,1.000000000
26180,37620,1.000000000,1.000000000,1.000000000,1.000000000
26181,37620,1.000000000,1.000000000,1.000000000,1.000000000
26184,37620,0.835403727,1.000000000,1.000000000,0.838250254
26184,99999,0.164596273,0.000000000,0.000000000,0.161749746
26187,37620,1.000000000,1.000000000,1.000000000,1.000000000
26201,99999,1.000000000,1.000000000,1.000000000,1.000000000
26202,99999,1.000000000,1.000000000,0.000000000,1.000000000
26203,99999,1.000000000,0.000000000,1.000000000,1.000000000
26205,99999,1.000000000,1.000000000,1.000000000,1.000000000
26206,99999,1.000000000,1.000000000,1.000000000,1.000000000
26208,99999,1.000000000,0.000000000,1.000000000,1.000000000
26210,99999,1.000000000,1.000000000,0.000000000,1.000000000
26215,99999,1.000000000,1.000000000,1.000000000,1.000000000
26217,99999,1.000000000,1.000000000,1.000000000,1.000000000
26218,99999,1.000000000,1.000000000,0.000000000,1.000000000
26222,99999,1.000000000,1.000000000,0.000000000,1.000000000
26224,21180,1.000000000,1.000000000,0.000000000,1.000000000
26228,99999,1.000000000,1.000000000,0.000000000,1.000000000
26229,99999,0.000000000,1.000000000,0.000000000,1.000000000
26230,21180,1.000000000,1.000000000,0.000000000,1.000000000
26234,99999,1.000000000,1.000000000,0.000000000,1.000000000
26236,99999,1.000000000,0.000000000,1.000000000,1.000000000
26237,99999,1.000000000,1.000000000,0.000000000,1.000000000
26238,99999,1.000000000,1.000000000,0.000000000,1.000000000
26241,99999,0.000555864,0.007470651,0.000000000,0.001297629
26241,21180,0.999444136,0.992529349,1.000000000,0.998702371
26250,99999,1.000000000,0.968000000,1.000000000,0.998674619
26250,21180,0.000000000,0.032000000,0.000000000,0.001325381
26253,21180,1.000000000,1.000000000,1.000000000,1.000000000
26254,21180,1.000000000,1.000000000,1.000000000,1.000000000
26257,21180,1.000000000,1.000000000,0.000000000,1.000000000
26259,21180,0.000000000,1.000000000,0.000000000,1.000000000
26260,99999,1.000000000,1.000000000,0.000000000,1.000000000
26261,99999,1.000000000,1.000000000,1.000000000,1.000000000
26263,21180,0.958646617,1.000000000,1.000000000,0.959854015
26263,99999,0.041353383,0.000000000,0.000000000,0.040145985
26264,99999,1.000000000,1.000000000,0.000000000,1.000000000
26266,99999,1.000000000,1.000000000,1.000000000,1.000000000
26267,21180,0.486187845,0.250000000,0.000000000,0.479784367
26267,99999,0.513812155,0.750000000,1.000000000,0.520215633
26268,21180,1.000000000,1.000000000,0.000000000,1.000000000
26269,99999,1.000000000,1.000000000,1.000000000,1.000000000
26270,21180,1.000000000,1.000000000,0.000000000,1.000000000
26271,99999,1.000000000,1.000000000,0.000000000,1.000000000
26273,21180,1.000000000,1.000000000,1.000000000,1.000000000
26275,99999,0.000000000,0.000000000,1.000000000,1.000000000
26276,99999,1.000000000,1.000000000,0.000000000,1.000000000
26278,21180,1.000000000,1.000000000,0.000000000,1.000000000
26280,21180,1.000000000,1.000000000,0.000000000,1.000000000
26282,21180,0.635658915,0.500000000,1.000000000,0.636363636
26282,99999,0.364341085,0.500000000,0.000000000,0.363636364
26283,21180,0.921276596,0.900000000,1.000000000,0.922606925
26283,99999,0.078723404,0.100000000,0.000000000,0.077393075
26285,21180,1.000000000,1.000000000,1.000000000,1.000000000
26287,34060,0.002668090,0.000000000,0.000000000,0.002409639
26287,99999,0.997331910,1.000000000,1.000000000,0.997590361
26288,99999,1.000000000,1.000000000,1.000000000,1.000000000
26289,99999,1.000000000,1.000000000,0.000000000,1.000000000
26291,99999,1.000000000,1.000000000,0.000000000,1.000000000
26292,99999,1.000000000,1.000000000,0.000000000,1.000000000
26293,21180,1.000000000,1.000000000,0.000000000,1.000000000
26294,99999,0.390109890,0.500000000,0.000000000,0.391304348
26294,21180,0.609890110,0.500000000,0.000000000,0.608695652
26296,21180,1.000000000,0.000000000,0.000000000,1.000000000
26298,99999,1.000000000,0.000000000,1.000000000,1.000000000
26301,17220,1.000000000,1.000000000,1.000000000,1.000000000
26306,17220,0.000000000,1.000000000,0.000000000,1.000000000
26320,99999,1.000000000,1.000000000,0.000000000,1.000000000
26321,99999,1.000000000,1.000000000,1.000000000,1.000000000
26323,17220,0.000000000,1.000000000,0.000000000,1.000000000
26325,99999,1.000000000,1.000000000,0.000000000,1.000000000
26327,99999,1.000000000,1.000000000,1.000000000,1.000000000
26330,99999,0.000335796,0.000000000,0.000000000,0.000293513
26330,17220,0.999664204,1.000000000,1.000000000,0.999706487
26335,99999,1.000000000,1.000000000,1.000000000,1.000000000
26337,99999,1.000000000,1.000000000,0.000000000,1.000000000
26338,99999,1.000000000,1.000000000,1.000000000,1.000000000
26339,17220,1.000000000,0.000000000,1.000000000,1.000000000
26342,99999,1.000000000,1.000000000,1.000000000,1.000000000
26343,99999,1.000000000,1.000000000,0.000000000,1.000000000
26346,99999,1.000000000,1.000000000,1.000000000,1.000000000
26347,17220,1.000000000,1.000000000,0.000000000,1.000000000
26348,99999,1.000000000,1.000000000,0.000000000,1.000000000
26349,99999,0.000000000,1.000000000,0.000000000,1.000000000
26351,99999,1.000000000,1.000000000,1.000000000,1.000000000
26354,17220,1.000000000,1.000000000,1.000000000,1.000000000
26361,17220,0.000000000,1.000000000,0.000000000,1.000000000
26362,99999,1.000000000,1.000000000,1.000000000,1.000000000
26366,17220,0.000000000,1.000000000,0.000000000,1.000000000
26369,17220,0.000000000,1.000000000,0.000000000,1.000000000
26372,99999,1.000000000,1.000000000,0.000000000,1.000000000
26374,17220,0.000879507,0.000000000,0.000000000,0.000866551
26374,34060,0.999120493,1.000000000,1.000000000,0.999133449
26376,99999,1.000000000,1.000000000,1.000000000,1.000000000
26377,99999,1.000000000,1.000000000,0.000000000,1.000000000
26378,99999,0.832364341,0.986486486,1.000000000,0.840533088
26378,17220,0.167635659,0.013513514,0.000000000,0.159466912
26384,99999,1.000000000,1.000000000,1.000000000,1.000000000
26385,17220,1.000000000,1.000000000,1.000000000,1.000000000
26386,17220,1.000000000,1.000000000,0.000000000,1.000000000
26404,17220,1.000000000,1.000000000,0.000000000,1.000000000
26405,99999,0.998950682,1.000000000,0.000000000,0.998969072
26405,34060,0.001049318,0.000000000,0.000000000,0.001030928
26408,17220,1.000000000,1.000000000,1.000000000,1.000000000
26410,34060,1.000000000,1.000000000,1.000000000,1.000000000
26411,17220,1.000000000,1.000000000,0.000000000,1.000000000
26412,99999,1.000000000,1.000000000,1.000000000,1.000000000
26415,17220,0.002417405,0.015267176,0.000000000,0.003046458
26415,99999,0.997582595,0.984732824,1.000000000,0.996953542
26416,99999,1.000000000,1.000000000,1.000000000,1.000000000
26419,99999,1.000000000,1.000000000,0.000000000,1.000000000
26421,99999,1.000000000,1.000000000,0.000000000,1.000000000
26422,17220,0.000000000,1.000000000,0.000000000,1.000000000
26424,17220,0.000000000,1.000000000,0.000000000,1.000000000
26425,34060,1.000000000,1.000000000,1.000000000,1.000000000
26426,17220,1.000000000,1.000000000,1.000000000,1.000000000
26430,99999,1.000000000,1.000000000,1.000000000,1.000000000
26431,17220,1.000000000,1.000000000,1.000000000,1.000000000
26434,99999,0.000000000,1.000000000,0.000000000,1.000000000
26435,17220,0.000000000,1.000000000,0.000000000,1.000000000
26436,17220,0.000000000,1.000000000,0.000000000,1.000000000
26437,99999,1.000000000,1.000000000,0.000000000,1.000000000
26438,17220,1.000000000,1.000000000,0.000000000,1.000000000
26440,34060,0.831822759,0.782608696,1.000000000,0.830875123
26440,17220,0.168177241,0.217391304,0.000000000,0.169124877
26443,99999,1.000000000,1.000000000,1.000000000,1.000000000
26444,34060,1.000000000,1.000000000,0.000000000,1.000000000
26447,99999,1.000000000,1.000000000,1.000000000,1.000000000
26448,17220,1.000000000,1.000000000,0.000000000,1.000000000
26451,17220,1.000000000,1.000000000,0.000000000,1.000000000
26452,99999,1.000000000,1.000000000,1.000000000,1.000000000
26456,99999,0.048092337,0.040160643,0.000000000,0.047128130
26456,17220,0.951907663,0.959839357,1.000000000,0.952871870
26463,17220,0.000000000,1.000000000,0.000000000,1.000000000
26501,34060,1.000000000,1.000000000,1.000000000,1.000000000
26504,34060,1.000000000,1.000000000,1.000000000,1.000000000
26505,34060,1.000000000,1.000000000,1.000000000,1.000000000
26506,34060,1.000000000,1.000000000,1.000000000,1.000000000
26507,34060,1.000000000,1.000000000,1.000000000,1.000000000
26508,21900,0.000170775,0.000000000,0.000000000,0.000162145
26508,34060,0.999829225,1.000000000,1.000000000,0.999837855
26519,34060,1.000000000,1.000000000,1.000000000,1.000000000
26520,34060,1.000000000,1.000000000,0.000000000,1.000000000
26521,34060,1.000000000,1.000000000,1.000000000,1.000000000
26524,34060,1.000000000,1.000000000,1.000000000,1.000000000
26525,34060,1.000000000,1.000000000,1.000000000,1.000000000
26527,34060,0.000000000,0.000000000,1.000000000,1.000000000
26531,34060,1.000000000,1.000000000,1.000000000,1.000000000
26534,34060,0.000000000,0.000000000,1.000000000,1.000000000
26537,34060,1.000000000,1.000000000,1.000000000,1.000000000
26541,34060,1.000000000,1.000000000,1.000000000,1.000000000
26542,34060,1.000000000,1.000000000,1.000000000,1.000000000
26543,34060,1.000000000,1.000000000,1.000000000,1.000000000
26544,34060,0.000000000,0.000000000,1.000000000,1.000000000
26546,34060,1.000000000,0.000000000,1.000000000,1.000000000
26547,34060,1.000000000,1.000000000,1.000000000,1.000000000
26554,21900,0.958662127,0.991270611,0.970014993,0.961363472
26554,17220,0.014820749,0.002424830,0.000000000,0.013540839
26554,34060,0.026517124,0.006304559,0.029985007,0.025095689
26555,21900,1.000000000,1.000000000,1.000000000,1.000000000
26559,21900,0.000000000,0.000000000,1.000000000,1.000000000
26560,21900,1.000000000,1.000000000,1.000000000,1.000000000
26561,99999,1.000000000,0.000000000,1.000000000,1.000000000
26562,99999,0.199362041,0.000000000,0.000000000,0.198412698
26562,34060,0.800637959,1.000000000,0.000000000,0.801587302
26563,21900,0.000000000,0.000000000,1.000000000,1.000000000
26566,21900,0.000000000,1.000000000,0.000000000,1.000000000
26568,17220,1.000000000,1.000000000,1.000000000,1.000000000
26570,21900,0.360144928,0.382352941,1.000000000,0.361130742
26570,34060,0.639855072,0.617647059,0.000000000,0.638869258
26571,21900,1.000000000,1.000000000,1.000000000,1.000000000
26572,21900,0.000000000,0.000000000,1.000000000,1.000000000
26574,21900,0.000000000,0.000000000,1.000000000,1.000000000
26575,99999,1.000000000,1.000000000,0.000000000,1.000000000
26576,21900,0.000000000,1.000000000,1.000000000,1.000000000
26578,21900,0.000000000,0.000000000,1.000000000,1.000000000
26581,99999,1.000000000,1.000000000,0.000000000,1.000000000
26582,17220,0.000277085,0.000000000,0.000000000,0.000263852
26582,21900,0.999722915,1.000000000,1.000000000,0.999736148
